year,tt
6885,4235833.170703003
6886,4236198.408611771
6887,4236563.6465205345
6888,4236928.884429295
6889,4237294.12233805
6890,4237659.360246801
6891,4238024.598155548
6892,4238389.83606429
6893,4238755.073973029
6894,4239120.311881764
6895,4239485.549790493
6896,4239850.787699219
6897,4240216.025607941
6898,4240581.263516658
6899,4240946.501425371
6900,4241311.739334079
6901,4241676.977242785
6902,4242042.215151484
6903,4242407.45306018
6904,4242772.866756377
6905,4243138.105152008
6906,4243503.343547635
6907,4243868.581943257
6908,4244233.820338875
6909,4244599.058734489
6910,4244964.297130099
6911,4245329.535525704
6912,4245694.773921305
6913,4246060.012316902
6914,4246425.250712495
6915,4246790.489108084
6916,4247155.727503668
6917,4247520.965899248
6918,4247886.204294823
6919,4248251.442690395
6920,4248616.681085963
6921,4248981.919481525
6922,4249347.157877084
6923,4249712.396272639
6924,4250077.634668189
6925,4250442.873063736
6926,4250808.111459278
6927,4251173.349854815
6928,4251538.588250348
6929,4251903.826645877
6930,4252269.065041402
6931,4252634.303436923
6932,4252999.54183244
6933,4253364.780227952
6934,4253730.018623459
6935,4254095.257018963
6936,4254460.495414463
6937,4254825.733809957
6938,4255190.972205449
6939,4255556.210600936
6940,4255921.448996418
6941,4256286.687391897
6942,4256651.925787371
6943,4257017.16418284
6944,4257382.402578305
6945,4257747.640973767
6946,4258112.879369224
6947,4258478.117764677
6948,4258843.356160126
6949,4259208.59455557
6950,4259573.83295101
6951,4259939.071346446
6952,4260304.504846159
6953,4260669.746881911
6954,4261034.988917657
6955,4261400.2309534
6956,4261765.472989139
6957,4262130.715024874
6958,4262495.957060603
6959,4262861.1990963295
6960,4263226.439092882
6961,4263591.679089431
6962,4263956.919085975
6963,4264322.159082514
6964,4264687.39907905
6965,4265052.639075582
6966,4265417.879072109
6967,4265783.119068632
6968,4266148.359065151
6969,4266513.599061665
6970,4266878.839058176
6971,4267244.079054682
6972,4267609.319051183
6973,4267974.55904768
6974,4268339.799044174
6975,4268705.039040663
6976,4269070.279037148
6977,4269435.5190336285
6978,4269800.759030105
6979,4270165.999026577
6980,4270531.239023045
6981,4270896.479019509
6982,4271261.719015968
6983,4271626.959012423
6984,4271992.199008874
6985,4272357.439005321
6986,4272722.679001763
6987,4273087.918998201
6988,4273453.158994636
6989,4273818.398991065
6990,4274183.638987491
6991,4274548.878983911
6992,4274914.118980329
6993,4275279.358976741
6994,4275644.598973149
6995,4276009.838969555
6996,4276375.0789659545
6997,4276740.3189623505
6998,4277105.558958742
6999,4277470.798955129
7000,4277836.038951512
7001,4278201.278947891
7002,4278566.518944265
7003,4278931.758940636
7004,4279296.998937002
7005,4279662.238933364
7006,4280027.478929722
7007,4280392.718926075
7008,4280757.958922424
7009,4281123.198918769
7010,4281488.43891511
7011,4281853.678911447
7012,4282218.918907778
7013,4282584.158904106
7014,4282949.398900431
7015,4283314.63889675
7016,4283679.878893065
7017,4284045.1188893765
7018,4284410.358885683
7019,4284775.598881986
7020,4285140.838878284
7021,4285506.078874579
7022,4285871.3188708685
7023,4286236.558867154
7024,4286601.798863435
7025,4286967.038859712
7026,4287332.278855985
7027,4287697.518852253
7028,4288062.758848518
7029,4288427.998844778
7030,4288793.2388410345
7031,4289158.478837286
7032,4289523.718833533
7033,4289888.958829776
7034,4290254.198826016
7035,4290619.438822251
7036,4290984.678818481
7037,4291349.918814708
7038,4291715.158810929
7039,4292080.3988071475
7040,4292445.638803361
7041,4292810.87879957
7042,4293176.118795775
7043,4293541.358791975
7044,4293906.598788172
7045,4294271.838784365
7046,4294637.078780552
7047,4295002.318776737
7048,4295367.558772916
7049,4295732.798769092
7050,4296098.038765263
7051,4296463.27876143
7052,4296828.518757593
7053,4297193.758753751
7054,4297558.998749905
7055,4297924.238746055
7056,4298289.478742201
7057,4298654.718738343
7058,4299019.95873448
7059,4299385.432680249
7060,4299750.672613468
7061,4300115.912546681
7062,4300481.152479891
7063,4300846.3924130965
7064,4301211.632346298
7065,4301576.872279494
7066,4301942.112212687
7067,4302307.352145875
7068,4302672.592079059
7069,4303037.83201224
7070,4303403.071945415
7071,4303768.311878586
7072,4304133.551811754
7073,4304498.791744917
7074,4304864.031678075
7075,4305229.27161123
7076,4305594.51154438
7077,4305959.7514775265
7078,4306324.991410668
7079,4306690.231343806
7080,4307055.471276939
7081,4307420.711210068
7082,4307785.951143193
7083,4308151.191076313
7084,4308516.4310094295
7085,4308881.670942541
7086,4309246.91087565
7087,4309612.150808753
7088,4309977.390741853
7089,4310342.630674948
7090,4310707.870608039
7091,4311073.110541126
7092,4311438.350474208
7093,4311803.590407286
7094,4312168.83034036
7095,4312534.070273429
7096,4312899.310206495
7097,4313264.550139557
7098,4313629.790072613
7099,4313995.030005666
7100,4314360.269938715
7101,4314725.5098717585
7102,4315090.749804799
7103,4315455.989737835
7104,4315821.229670866
7105,4316186.469603894
7106,4316551.7095369175
7107,4316916.949469936
